db_name,full_path,age
/content/face-alignment-mtcnn/cropped_fgnet,047A11.JPG,11
/content/face-alignment-mtcnn/cropped_fgnet,005A31.JPG,31
/content/face-alignment-mtcnn/cropped_fgnet,039A15.JPG,15
/content/face-alignment-mtcnn/cropped_fgnet,080A13.JPG,13
/content/face-alignment-mtcnn/cropped_fgnet,050A18.JPG,18
/content/face-alignment-mtcnn/cropped_fgnet,073A05.JPG,5
/content/face-alignment-mtcnn/cropped_fgnet,027A11.JPG,11
/content/face-alignment-mtcnn/cropped_fgnet,029A01.JPG,1
/content/face-alignment-mtcnn/cropped_fgnet,052A10.JPG,10
/content/face-alignment-mtcnn/cropped_fgnet,070A02.JPG,2
/content/face-alignment-mtcnn/cropped_fgnet,037A17.JPG,17
/content/face-alignment-mtcnn/cropped_fgnet,050A16.JPG,16
/content/face-alignment-mtcnn/cropped_fgnet,050A03.JPG,3
/content/face-alignment-mtcnn/cropped_fgnet,005A40.JPG,40
/content/face-alignment-mtcnn/cropped_fgnet,082A16.JPG,16
/content/face-alignment-mtcnn/cropped_fgnet,032A40.JPG,40
/content/face-alignment-mtcnn/cropped_fgnet,001A40.JPG,40
/content/face-alignment-mtcnn/cropped_fgnet,026A04.JPG,4
/content/face-alignment-mtcnn/cropped_fgnet,048A30.JPG,30
/content/face-alignment-mtcnn/cropped_fgnet,002A12.JPG,12
/content/face-alignment-mtcnn/cropped_fgnet,039A19.JPG,19
/content/face-alignment-mtcnn/cropped_fgnet,039A50.JPG,50
/content/face-alignment-mtcnn/cropped_fgnet,066A00.JPG,0
/content/face-alignment-mtcnn/cropped_fgnet,058A10.JPG,10
/content/face-alignment-mtcnn/cropped_fgnet,018A29.JPG,29
/content/face-alignment-mtcnn/cropped_fgnet,001A29.JPG,29
/content/face-alignment-mtcnn/cropped_fgnet,026A11.JPG,11
/content/face-alignment-mtcnn/cropped_fgnet,021A35.JPG,35
/content/face-alignment-mtcnn/cropped_fgnet,040A21.JPG,21
/content/face-alignment-mtcnn/cropped_fgnet,077A11.JPG,11
/content/face-alignment-mtcnn/cropped_fgnet,011A14.JPG,14
/content/face-alignment-mtcnn/cropped_fgnet,073A08.JPG,8
/content/face-alignment-mtcnn/cropped_fgnet,067A26.JPG,26
/content/face-alignment-mtcnn/cropped_fgnet,031A12.JPG,12
/content/face-alignment-mtcnn/cropped_fgnet,031A02.JPG,2
/content/face-alignment-mtcnn/cropped_fgnet,007A26.JPG,26
/content/face-alignment-mtcnn/cropped_fgnet,058A03.JPG,3
/content/face-alignment-mtcnn/cropped_fgnet,045A40.JPG,40
/content/face-alignment-mtcnn/cropped_fgnet,061A18.JPG,18
/content/face-alignment-mtcnn/cropped_fgnet,023A14.JPG,14
/content/face-alignment-mtcnn/cropped_fgnet,031A09.JPG,9
/content/face-alignment-mtcnn/cropped_fgnet,017A38.JPG,38
/content/face-alignment-mtcnn/cropped_fgnet,017A22.JPG,22
/content/face-alignment-mtcnn/cropped_fgnet,006A61.JPG,61
/content/face-alignment-mtcnn/cropped_fgnet,026A18.JPG,18
/content/face-alignment-mtcnn/cropped_fgnet,082A27.JPG,27
/content/face-alignment-mtcnn/cropped_fgnet,041A13.JPG,13
/content/face-alignment-mtcnn/cropped_fgnet,066A06b.JPG,6
/content/face-alignment-mtcnn/cropped_fgnet,016A14.JPG,14
/content/face-alignment-mtcnn/cropped_fgnet,076A13.JPG,13
/content/face-alignment-mtcnn/cropped_fgnet,037A04.JPG,4
/content/face-alignment-mtcnn/cropped_fgnet,076A07.JPG,7
/content/face-alignment-mtcnn/cropped_fgnet,078A06.JPG,6
/content/face-alignment-mtcnn/cropped_fgnet,028A34.JPG,34
/content/face-alignment-mtcnn/cropped_fgnet,067A04.JPG,4
/content/face-alignment-mtcnn/cropped_fgnet,011A27.JPG,27
/content/face-alignment-mtcnn/cropped_fgnet,047A05.JPG,5
/content/face-alignment-mtcnn/cropped_fgnet,082A31.JPG,31
/content/face-alignment-mtcnn/cropped_fgnet,001A19.JPG,19
/content/face-alignment-mtcnn/cropped_fgnet,020A08.JPG,8
/content/face-alignment-mtcnn/cropped_fgnet,015A14.JPG,14
/content/face-alignment-mtcnn/cropped_fgnet,067A21.JPG,21
/content/face-alignment-mtcnn/cropped_fgnet,077A12.JPG,12
/content/face-alignment-mtcnn/cropped_fgnet,044A18.JPG,18
/content/face-alignment-mtcnn/cropped_fgnet,010A07a.JPG,7
/content/face-alignment-mtcnn/cropped_fgnet,053A11.JPG,11
/content/face-alignment-mtcnn/cropped_fgnet,016A12.JPG,12
/content/face-alignment-mtcnn/cropped_fgnet,010A04.JPG,4
/content/face-alignment-mtcnn/cropped_fgnet,018A28.JPG,28
/content/face-alignment-mtcnn/cropped_fgnet,079A12.JPG,12
/content/face-alignment-mtcnn/cropped_fgnet,054A16.JPG,16
/content/face-alignment-mtcnn/cropped_fgnet,024A25.JPG,25
/content/face-alignment-mtcnn/cropped_fgnet,072A29.JPG,29
/content/face-alignment-mtcnn/cropped_fgnet,055A04.JPG,4
/content/face-alignment-mtcnn/cropped_fgnet,034A02.JPG,2
/content/face-alignment-mtcnn/cropped_fgnet,020A02.JPG,2
/content/face-alignment-mtcnn/cropped_fgnet,048A46.JPG,46
/content/face-alignment-mtcnn/cropped_fgnet,042A24.JPG,24
/content/face-alignment-mtcnn/cropped_fgnet,048A18.JPG,18
/content/face-alignment-mtcnn/cropped_fgnet,043A23.JPG,23
/content/face-alignment-mtcnn/cropped_fgnet,071A40.JPG,40
/content/face-alignment-mtcnn/cropped_fgnet,038A17.JPG,17
/content/face-alignment-mtcnn/cropped_fgnet,061A29.JPG,29
/content/face-alignment-mtcnn/cropped_fgnet,054A17.JPG,17
/content/face-alignment-mtcnn/cropped_fgnet,022A28.JPG,28
/content/face-alignment-mtcnn/cropped_fgnet,028A18.JPG,18
/content/face-alignment-mtcnn/cropped_fgnet,027A41.JPG,41
/content/face-alignment-mtcnn/cropped_fgnet,058A00.JPG,0
/content/face-alignment-mtcnn/cropped_fgnet,074A09.JPG,9
/content/face-alignment-mtcnn/cropped_fgnet,030A10.JPG,10
/content/face-alignment-mtcnn/cropped_fgnet,031A07.JPG,7
/content/face-alignment-mtcnn/cropped_fgnet,004A62.JPG,62
/content/face-alignment-mtcnn/cropped_fgnet,055A14.JPG,14
/content/face-alignment-mtcnn/cropped_fgnet,060A08.JPG,8
/content/face-alignment-mtcnn/cropped_fgnet,032A33.JPG,33
/content/face-alignment-mtcnn/cropped_fgnet,060A10.JPG,10
/content/face-alignment-mtcnn/cropped_fgnet,004A26.JPG,26
/content/face-alignment-mtcnn/cropped_fgnet,060A11.JPG,11
/content/face-alignment-mtcnn/cropped_fgnet,079A02.JPG,2
/content/face-alignment-mtcnn/cropped_fgnet,074A10.JPG,10
/content/face-alignment-mtcnn/cropped_fgnet,015A01.JPG,1
/content/face-alignment-mtcnn/cropped_fgnet,022A16.JPG,16
/content/face-alignment-mtcnn/cropped_fgnet,071A00.JPG,0
/content/face-alignment-mtcnn/cropped_fgnet,001A05.JPG,5
/content/face-alignment-mtcnn/cropped_fgnet,003A20.JPG,20
/content/face-alignment-mtcnn/cropped_fgnet,047A45.JPG,45
/content/face-alignment-mtcnn/cropped_fgnet,025A15.JPG,15
/content/face-alignment-mtcnn/cropped_fgnet,032A24.JPG,24
/content/face-alignment-mtcnn/cropped_fgnet,015A17.JPG,17
/content/face-alignment-mtcnn/cropped_fgnet,028A41.JPG,41
/content/face-alignment-mtcnn/cropped_fgnet,006A36.JPG,36
/content/face-alignment-mtcnn/cropped_fgnet,042A00.JPG,0
/content/face-alignment-mtcnn/cropped_fgnet,013A44.JPG,44
/content/face-alignment-mtcnn/cropped_fgnet,031A15.JPG,15
/content/face-alignment-mtcnn/cropped_fgnet,017A17.JPG,17
/content/face-alignment-mtcnn/cropped_fgnet,011A11.JPG,11
/content/face-alignment-mtcnn/cropped_fgnet,043A10.JPG,10
/content/face-alignment-mtcnn/cropped_fgnet,033A21.JPG,21
/content/face-alignment-mtcnn/cropped_fgnet,070A03.JPG,3
/content/face-alignment-mtcnn/cropped_fgnet,074A02.JPG,2
/content/face-alignment-mtcnn/cropped_fgnet,064A15.JPG,15
/content/face-alignment-mtcnn/cropped_fgnet,075A00.JPG,0
/content/face-alignment-mtcnn/cropped_fgnet,061A04.JPG,4
/content/face-alignment-mtcnn/cropped_fgnet,036A00.JPG,0
/content/face-alignment-mtcnn/cropped_fgnet,024A30.JPG,30
